epsilon_a sigma_a sigma_r epsilon_r epsilon_s p q x x
0.32292 309.293 100 -0.6931570333 0.5539723444 169.7643333 209.293 0 -0 
0.32294 309.293 100 -0.6932086163 0.5540095388 169.7643333 209.293 0 -0 
0.32296 309.293 100 -0.6932601993 0.5540467331 169.7643333 209.293 0 -0 
0.32298 309.293 100 -0.6933117823 0.5540839274 169.7643333 209.293 0 -0 
0.323 309.293 100 -0.6933633653 0.5541211218 169.7643333 209.293 0 -0 
0.32302 309.293 100 -0.6934149483 0.5541583161 169.7643333 209.293 0 -0 
0.32304 309.293 100 -0.6934665313 0.5541955104 169.7643333 209.293 0 -0 
0.32306 309.293 100 -0.6935181142 0.5542327047 169.7643333 209.293 0 -0 
0.32308 309.293 100 -0.6935696972 0.5542698991 169.7643333 209.293 0 -0 
0.3231 309.293 100 -0.6936212802 0.5543070934 169.7643333 209.293 0 -0 
0.32312 309.293 100 -0.6936728632 0.5543442877 169.7643333 209.293 0 -0 
0.32314 309.293 100 -0.6937244462 0.5543814821 169.7643333 209.293 0 -0 
0.32316 309.293 100 -0.6937760292 0.5544186764 169.7643333 209.293 0 -0 
0.32318 309.293 100 -0.6938276122 0.5544558707 169.7643333 209.293 0 -0 
0.3232 309.293 100 -0.6938791951 0.554493065 169.7643333 209.293 0 -0 
0.32322 309.293 100 -0.6939307781 0.5545302594 169.7643333 209.293 0 -0 
0.32324 309.293 100 -0.6939823611 0.5545674537 169.7643333 209.293 0 -0 
0.32326 309.293 100 -0.6940339441 0.554604648 169.7643333 209.293 0 -0 
0.32328 309.293 100 -0.6940855271 0.5546418424 169.7643333 209.293 0 -0 
0.3233 309.293 100 -0.6941371101 0.5546790367 169.7643333 209.293 0 -0 
0.32332 309.293 100 -0.6941886931 0.554716231 169.7643333 209.293 0 -0 
0.32334 309.293 100 -0.694240276 0.5547534253 169.7643333 209.293 0 -0 
0.32336 309.293 100 -0.694291859 0.5547906197 169.7643333 209.293 0 -0 
0.32338 309.293 100 -0.694343442 0.554827814 169.7643333 209.293 0 -0 
0.3234 309.293 100 -0.694395025 0.5548650083 169.7643333 209.293 0 -0 
0.32342 309.293 100 -0.694446608 0.5549022027 169.7643333 209.293 0 -0 
0.32344 309.293 100 -0.694498191 0.554939397 169.7643333 209.293 0 -0 
0.32346 309.293 100 -0.694549774 0.5549765913 169.7643333 209.293 0 -0 
0.32348 309.293 100 -0.6946013569 0.5550137856 169.7643333 209.293 0 -0 
0.3235 309.293 100 -0.6946529399 0.55505098 169.7643333 209.293 0 -0 
0.32352 309.293 100 -0.6947045229 0.5550881743 169.7643333 209.293 0 -0 
0.32354 309.293 100 -0.6947561059 0.5551253686 169.7643333 209.293 0 -0 
0.32356 309.293 100 -0.6948076889 0.555162563 169.7643333 209.293 0 -0 
0.32358 309.293 100 -0.6948592719 0.5551997573 169.7643333 209.293 0 -0 
0.3236 309.293 100 -0.6949108549 0.5552369516 169.7643333 209.293 0 -0 
0.32362 309.293 100 -0.6949624378 0.5552741459 169.7643333 209.293 0 -0 
0.32364 309.293 100 -0.6950140208 0.5553113403 169.7643333 209.293 0 -0 
0.32366 309.293 100 -0.6950656038 0.5553485346 169.7643333 209.293 0 -0 
0.32368 309.293 100 -0.6951171868 0.5553857289 169.7643333 209.293 0 -0 
0.3237 309.293 100 -0.6951687698 0.5554229233 169.7643333 209.293 0 -0 
0.32372 309.293 100 -0.6952203528 0.5554601176 169.7643333 209.293 0 -0 
0.32374 309.293 100 -0.6952719358 0.5554973119 169.7643333 209.293 0 -0 
0.32376 309.293 100 -0.6953235187 0.5555345062 169.7643333 209.293 0 -0 
0.32378 309.293 100 -0.6953751017 0.5555717006 169.7643333 209.293 0 -0 
0.3238 309.293 100 -0.6954266847 0.5556088949 169.7643333 209.293 0 -0 
0.32382 309.293 100 -0.6954782677 0.5556460892 169.7643333 209.293 0 -0 
0.32384 309.293 100 -0.6955298507 0.5556832836 169.7643333 209.293 0 -0 
0.32386 309.293 100 -0.6955814337 0.5557204779 169.7643333 209.293 0 -0 
0.32388 309.293 100 -0.6956330167 0.5557576722 169.7643333 209.293 0 -0 
0.3239 309.293 100 -0.6956845996 0.5557948665 169.7643333 209.293 0 -0 
0.32392 309.293 100 -0.6957361826 0.5558320609 169.7643333 209.293 0 -0 
0.32394 309.293 100 -0.6957877656 0.5558692552 169.7643333 209.293 0 -0 
0.32396 309.293 100 -0.6958393486 0.5559064495 169.7643333 209.293 0 -0 
0.32398 309.293 100 -0.6958909316 0.5559436439 169.7643333 209.293 0 -0 
0.324 309.293 100 -0.6959425146 0.5559808382 169.7643333 209.293 0 -0 
0.32402 309.293 100 -0.6959940976 0.5560180325 169.7643333 209.293 0 -0 
0.32404 309.293 100 -0.6960456805 0.5560552268 169.7643333 209.293 0 -0 
0.32406 309.293 100 -0.6960972635 0.5560924212 169.7643333 209.293 0 -0 
0.32408 309.293 100 -0.6961488465 0.5561296155 169.7643333 209.293 0 -0 
0.3241 309.293 100 -0.6962004295 0.5561668098 169.7643333 209.293 0 -0 
0.32412 309.293 100 -0.6962520125 0.5562040042 169.7643333 209.293 0 -0 
0.32414 309.293 100 -0.6963035955 0.5562411985 169.7643333 209.293 0 -0 
0.32416 309.293 100 -0.6963551785 0.5562783928 169.7643333 209.293 0 -0 
0.32418 309.293 100 -0.6964067615 0.5563155872 169.7643333 209.293 0 -0 
0.3242 309.293 100 -0.6964583444 0.5563527815 169.7643333 209.293 0 -0 
0.32422 309.293 100 -0.6965099274 0.5563899758 169.7643333 209.293 0 -0 
0.32424 309.293 100 -0.6965615104 0.5564271701 169.7643333 209.293 0 -0 
0.32426 309.293 100 -0.6966130934 0.5564643645 169.7643333 209.293 0 -0 
0.32428 309.293 100 -0.6966646764 0.5565015588 169.7643333 209.293 0 -0 
0.3243 309.293 100 -0.6967162594 0.5565387531 169.7643333 209.293 0 -0 
0.32432 309.293 100 -0.6967678424 0.5565759475 169.7643333 209.293 0 -0 
0.32434 309.293 100 -0.6968194253 0.5566131418 169.7643333 209.293 0 -0 
0.32436 309.293 100 -0.6968710083 0.5566503361 169.7643333 209.293 0 -0 
0.32438 309.293 100 -0.6969225913 0.5566875304 169.7643333 209.293 0 -0 
0.3244 309.293 100 -0.6969741743 0.5567247248 169.7643333 209.293 0 -0 
0.32442 309.293 100 -0.6970257573 0.5567619191 169.7643333 209.293 0 -0 
0.32444 309.293 100 -0.6970773403 0.5567991134 169.7643333 209.293 0 -0 
0.32446 309.293 100 -0.6971289233 0.5568363078 169.7643333 209.293 0 -0 
0.32448 309.293 100 -0.6971805062 0.5568735021 169.7643333 209.293 0 -0 
0.3245 309.293 100 -0.6972320892 0.5569106964 169.7643333 209.293 0 -0 
0.32452 309.293 100 -0.6972836722 0.5569478907 169.7643333 209.293 0 -0 
0.32454 309.293 100 -0.6973352552 0.5569850851 169.7643333 209.293 0 -0 
0.32456 309.293 100 -0.6973868382 0.5570222794 169.7643333 209.293 0 -0 
0.32458 309.293 100 -0.6974384212 0.5570594737 169.7643333 209.293 0 -0 
0.3246 309.293 100 -0.6974900042 0.5570966681 169.7643333 209.293 0 -0 
0.32462 309.293 100 -0.6975415871 0.5571338624 169.7643333 209.293 0 -0 
0.32464 309.293 100 -0.6975931701 0.5571710567 169.7643333 209.293 0 -0 
0.32466 309.293 100 -0.6976447531 0.557208251 169.7643333 209.293 0 -0 
0.32468 309.293 100 -0.6976963361 0.5572454454 169.7643333 209.293 0 -0 
0.3247 309.293 100 -0.6977479191 0.5572826397 169.7643333 209.293 0 -0 
0.32472 309.293 100 -0.6977995021 0.557319834 169.7643333 209.293 0 -0 
0.32474 309.293 100 -0.6978510851 0.5573570284 169.7643333 209.293 0 -0 
0.32476 309.293 100 -0.697902668 0.5573942227 169.7643333 209.293 0 -0 
0.32478 309.293 100 -0.697954251 0.557431417 169.7643333 209.293 0 -0 
0.3248 309.293 100 -0.698005834 0.5574686113 169.7643333 209.293 0 -0 
0.32482 309.293 100 -0.698057417 0.5575058057 169.7643333 209.293 0 -0 
0.32484 309.293 100 -0.698109 0.557543 169.7643333 209.293 0 -0 
0.32486 309.293 100 -0.698160583 0.5575801943 169.7643333 209.293 0 -0 
0.32488 309.293 100 -0.698212166 0.5576173887 169.7643333 209.293 0 -0 
0.3249 309.293 100 -0.6982637489 0.557654583 169.7643333 209.293 0 -0 
0.32492 309.293 100 -0.6983153319 0.5576917773 169.7643333 209.293 0 -0 
0.32494 309.293 100 -0.6983669149 0.5577289716 169.7643333 209.293 0 -0 
0.32496 309.293 100 -0.6984184979 0.557766166 169.7643333 209.293 0 -0 
0.32498 309.293 100 -0.6984700809 0.5578033603 169.7643333 209.293 0 -0 
0.325 309.293 100 -0.6985216639 0.5578405546 169.7643333 209.293 0 -0 
0.32502 309.293 100 -0.6985732469 0.557877749 169.7643333 209.293 0 -0 
0.32504 309.293 100 -0.6986248298 0.5579149433 169.7643333 209.293 0 -0 
0.32506 309.293 100 -0.6986764128 0.5579521376 169.7643333 209.293 0 -0 
0.32508 309.293 100 -0.6987279958 0.5579893319 169.7643333 209.293 0 -0 
0.3251 309.293 100 -0.6987795788 0.5580265263 169.7643333 209.293 0 -0 
0.32512 309.293 100 -0.6988311618 0.5580637206 169.7643333 209.293 0 -0 
0.32514 309.293 100 -0.6988827448 0.5581009149 169.7643333 209.293 0 -0 
0.32516 309.293 100 -0.6989343278 0.5581381093 169.7643333 209.293 0 -0 
0.32518 309.293 100 -0.6989859108 0.5581753036 169.7643333 209.293 0 -0 
0.3252 309.293 100 -0.6990374937 0.5582124979 169.7643333 209.293 0 -0 
0.32522 309.293 100 -0.6990890767 0.5582496922 169.7643333 209.293 0 -0 
0.32524 309.293 100 -0.6991406597 0.5582868866 169.7643333 209.293 0 -0 
0.32526 309.293 100 -0.6991922427 0.5583240809 169.7643333 209.293 0 -0 
0.32528 309.293 100 -0.6992438257 0.5583612752 169.7643333 209.293 0 -0 
0.3253 309.293 100 -0.6992954087 0.5583984696 169.7643333 209.293 0 -0 
0.32532 309.293 100 -0.6993469917 0.5584356639 169.7643333 209.293 0 -0 
0.32534 309.293 100 -0.6993985746 0.5584728582 169.7643333 209.293 0 -0 
0.32536 309.293 100 -0.6994501576 0.5585100525 169.7643333 209.293 0 -0 
0.32538 309.293 100 -0.6995017406 0.5585472469 169.7643333 209.293 0 -0 
0.3254 309.293 100 -0.6995533236 0.5585844412 169.7643333 209.293 0 -0 
0.32542 309.293 100 -0.6996049066 0.5586216355 169.7643333 209.293 0 -0 
0.32544 309.293 100 -0.6996564896 0.5586588299 169.7643333 209.293 0 -0 
0.32546 309.293 100 -0.6997080726 0.5586960242 169.7643333 209.293 0 -0 
0.32548 309.293 100 -0.6997596555 0.5587332185 169.7643333 209.293 0 -0 
0.3255 309.293 100 -0.6998112385 0.5587704128 169.7643333 209.293 0 -0 
0.32552 309.293 100 -0.6998628215 0.5588076072 169.7643333 209.293 0 -0 
0.32554 309.293 100 -0.6999144045 0.5588448015 169.7643333 209.293 0 -0 
0.32556 309.293 100 -0.6999659875 0.5588819958 169.7643333 209.293 0 -0 
0.32558 309.293 100 -0.7000175705 0.5589191902 169.7643333 209.293 0 -0 
0.3256 309.293 100 -0.7000691535 0.5589563845 169.7643333 209.293 0 -0 
0.32562 309.293 100 -0.7001207364 0.5589935788 169.7643333 209.293 0 -0 
0.32564 309.293 100 -0.7001723194 0.5590307731 169.7643333 209.293 0 -0 
0.32566 309.293 100 -0.7002239024 0.5590679675 169.7643333 209.293 0 -0 
0.32568 309.293 100 -0.7002754854 0.5591051618 169.7643333 209.293 0 -0 
0.3257 309.293 100 -0.7003270684 0.5591423561 169.7643333 209.293 0 -0 
0.32572 309.293 100 -0.7003786514 0.5591795505 169.7643333 209.293 0 -0 
0.32574 309.293 100 -0.7004302344 0.5592167448 169.7643333 209.293 0 -0 
0.32576 309.293 100 -0.7004818173 0.5592539391 169.7643333 209.293 0 -0 
0.32578 309.293 100 -0.7005334003 0.5592911334 169.7643333 209.293 0 -0 
0.3258 309.293 100 -0.7005849833 0.5593283278 169.7643333 209.293 0 -0 
0.32582 309.293 100 -0.7006365663 0.5593655221 169.7643333 209.293 0 -0 
0.32584 309.293 100 -0.7006881493 0.5594027164 169.7643333 209.293 0 -0 
0.32586 309.293 100 -0.7007397323 0.5594399108 169.7643333 209.293 0 -0 
0.32588 309.293 100 -0.7007913153 0.5594771051 169.7643333 209.293 0 -0 
0.3259 309.293 100 -0.7008428982 0.5595142994 169.7643333 209.293 0 -0 
0.32592 309.293 100 -0.7008944812 0.5595514937 169.7643333 209.293 0 -0 
0.32594 309.293 100 -0.7009460642 0.5595886881 169.7643333 209.293 0 -0 
0.32596 309.293 100 -0.7009976472 0.5596258824 169.7643333 209.293 0 -0 
0.32598 309.293 100 -0.7010492302 0.5596630767 169.7643333 209.293 0 -0 
0.326 309.293 100 -0.7011008132 0.5597002711 169.7643333 209.293 0 -0 
0.32602 309.293 100 -0.7011523962 0.5597374654 169.7643333 209.293 0 -0 
0.32604 309.293 100 -0.7012039791 0.5597746597 169.7643333 209.293 0 -0 
0.32606 309.293 100 -0.7012555621 0.559811854 169.7643333 209.293 0 -0 
0.32608 309.293 100 -0.7013071451 0.5598490484 169.7643333 209.293 0 -0 
0.3261 309.293 100 -0.7013587281 0.5598862427 169.7643333 209.293 0 -0 
0.32612 309.293 100 -0.7014103111 0.559923437 169.7643333 209.293 0 -0 
0.32614 309.293 100 -0.7014618941 0.5599606314 169.7643333 209.293 0 -0 
0.32616 309.293 100 -0.7015134771 0.5599978257 169.7643333 209.293 0 -0 
0.32618 309.293 100 -0.70156506 0.56003502 169.7643333 209.293 0 -0 
0.3262 309.293 100 -0.701616643 0.5600722143 169.7643333 209.293 0 -0 
0.32622 309.293 100 -0.701668226 0.5601094087 169.7643333 209.293 0 -0 
0.32624 309.293 100 -0.701719809 0.560146603 169.7643333 209.293 0 -0 
0.32626 309.293 100 -0.701771392 0.5601837973 169.7643333 209.293 0 -0 
0.32628 309.293 100 -0.701822975 0.5602209917 169.7643333 209.293 0 -0 
0.3263 309.293 100 -0.701874558 0.560258186 169.7643333 209.293 0 -0 
0.32632 309.293 100 -0.701926141 0.5602953803 169.7643333 209.293 0 -0 
0.32634 309.293 100 -0.7019777239 0.5603325746 169.7643333 209.293 0 -0 
0.32636 309.293 100 -0.7020293069 0.560369769 169.7643333 209.293 0 -0 
0.32638 309.293 100 -0.7020808899 0.5604069633 169.7643333 209.293 0 -0 
0.3264 309.293 100 -0.7021324729 0.5604441576 169.7643333 209.293 0 -0 
0.32642 309.293 100 -0.7021840559 0.560481352 169.7643333 209.293 0 -0 
0.32644 309.293 100 -0.7022356389 0.5605185463 169.7643333 209.293 0 -0 
0.32646 309.293 100 -0.7022872219 0.5605557406 169.7643333 209.293 0 -0 
0.32648 309.293 100 -0.7023388048 0.5605929349 169.7643333 209.293 0 -0 
0.3265 309.293 100 -0.7023903878 0.5606301293 169.7643333 209.293 0 -0 
0.32652 309.293 100 -0.7024419708 0.5606673236 169.7643333 209.293 0 -0 
0.32654 309.293 100 -0.7024935538 0.5607045179 169.7643333 209.293 0 -0 
0.32656 309.293 100 -0.7025451368 0.5607417123 169.7643333 209.293 0 -0 
0.32658 309.293 100 -0.7025967198 0.5607789066 169.7643333 209.293 0 -0 
0.3266 309.293 100 -0.7026483028 0.5608161009 169.7643333 209.293 0 -0 
0.32662 309.293 100 -0.7026998857 0.5608532952 169.7643333 209.293 0 -0 
0.32664 309.293 100 -0.7027514687 0.5608904896 169.7643333 209.293 0 -0 
0.32666 309.293 100 -0.7028030517 0.5609276839 169.7643333 209.293 0 -0 
0.32668 309.293 100 -0.7028546347 0.5609648782 169.7643333 209.293 0 -0 
0.3267 309.293 100 -0.7029062177 0.5610020726 169.7643333 209.293 0 -0 
0.32672 309.293 100 -0.7029578007 0.5610392669 169.7643333 209.293 0 -0 
0.32674 309.293 100 -0.7030093837 0.5610764612 169.7643333 209.293 0 -0 
0.32676 309.293 100 -0.7030609666 0.5611136555 169.7643333 209.293 0 -0 
0.32678 309.293 100 -0.7031125496 0.5611508499 169.7643333 209.293 0 -0 
0.3268 309.293 100 -0.7031641326 0.5611880442 169.7643333 209.293 0 -0 
0.32682 309.293 100 -0.7032157156 0.5612252385 169.7643333 209.293 0 -0 
0.32684 309.293 100 -0.7032672986 0.5612624329 169.7643333 209.293 0 -0 
0.32686 309.293 100 -0.7033188816 0.5612996272 169.7643333 209.293 0 -0 
0.32688 309.293 100 -0.7033704646 0.5613368215 169.7643333 209.293 0 -0 
0.3269 309.293 100 -0.7034220475 0.5613740158 169.7643333 209.293 0 -0 
0.32692 309.293 100 -0.7034736305 0.5614112102 169.7643333 209.293 0 -0 
0.32694 309.293 100 -0.7035252135 0.5614484045 169.7643333 209.293 0 -0 
0.32696 309.293 100 -0.7035767965 0.5614855988 169.7643333 209.293 0 -0 
0.32698 309.293 100 -0.7036283795 0.5615227932 169.7643333 209.293 0 -0 
0.327 309.293 100 -0.7036799625 0.5615599875 169.7643333 209.293 0 -0 
0.32702 309.293 100 -0.7037315455 0.5615971818 169.7643333 209.293 0 -0 
0.32704 309.293 100 -0.7037831284 0.5616343761 169.7643333 209.293 0 -0 
0.32706 309.293 100 -0.7038347114 0.5616715705 169.7643333 209.293 0 -0 
0.32708 309.293 100 -0.7038862944 0.5617087648 169.7643333 209.293 0 -0 
0.3271 309.293 100 -0.7039378774 0.5617459591 169.7643333 209.293 0 -0 
0.32712 309.293 100 -0.7039894604 0.5617831535 169.7643333 209.293 0 -0 
0.32714 309.293 100 -0.7040410434 0.5618203478 169.7643333 209.293 0 -0 
0.32716 309.293 100 -0.7040926264 0.5618575421 169.7643333 209.293 0 -0 
0.32718 309.293 100 -0.7041442093 0.5618947364 169.7643333 209.293 0 -0 
0.3272 309.293 100 -0.7041957923 0.5619319308 169.7643333 209.293 0 -0 
0.32722 309.293 100 -0.7042473753 0.5619691251 169.7643333 209.293 0 -0 
0.32724 309.293 100 -0.7042989583 0.5620063194 169.7643333 209.293 0 -0 
0.32726 309.293 100 -0.7043505413 0.5620435138 169.7643333 209.293 0 -0 
0.32728 309.293 100 -0.7044021243 0.5620807081 169.7643333 209.293 0 -0 
0.3273 309.293 100 -0.7044537073 0.5621179024 169.7643333 209.293 0 -0 
0.32732 309.293 100 -0.7045052902 0.5621550967 169.7643333 209.293 0 -0 
0.32734 309.293 100 -0.7045568732 0.5621922911 169.7643333 209.293 0 -0 
0.32736 309.293 100 -0.7046084562 0.5622294854 169.7643333 209.293 0 -0 
0.32738 309.293 100 -0.7046600392 0.5622666797 169.7643333 209.293 0 -0 
0.3274 309.293 100 -0.7047116222 0.5623038741 169.7643333 209.293 0 -0 
0.32742 309.293 100 -0.7047632052 0.5623410684 169.7643333 209.293 0 -0 
0.32744 309.293 100 -0.7048147882 0.5623782627 169.7643333 209.293 0 -0 
0.32746 309.293 100 -0.7048663712 0.5624154571 169.7643333 209.293 0 -0 
0.32748 309.293 100 -0.7049179541 0.5624526514 169.7643333 209.293 0 -0 
0.3275 309.293 100 -0.7049695371 0.5624898457 169.7643333 209.293 0 -0 
0.32752 309.293 100 -0.7050211201 0.56252704 169.7643333 209.293 0 -0 
0.32754 309.293 100 -0.7050727031 0.5625642344 169.7643333 209.293 0 -0 
0.32756 309.293 100 -0.7051242861 0.5626014287 169.7643333 209.293 0 -0 
0.32758 309.293 100 -0.7051758691 0.562638623 169.7643333 209.293 0 -0 
0.3276 309.293 100 -0.7052274521 0.5626758174 169.7643333 209.293 0 -0 
0.32762 309.293 100 -0.705279035 0.5627130117 169.7643333 209.293 0 -0 
0.32764 309.293 100 -0.705330618 0.562750206 169.7643333 209.293 0 -0 
0.32766 309.293 100 -0.705382201 0.5627874003 169.7643333 209.293 0 -0 
0.32768 309.293 100 -0.705433784 0.5628245947 169.7643333 209.293 0 -0 
0.3277 309.293 100 -0.705485367 0.562861789 169.7643333 209.293 0 -0 
0.32772 309.293 100 -0.70553695 0.5628989833 169.7643333 209.293 0 -0 
0.32774 309.293 100 -0.705588533 0.5629361777 169.7643333 209.293 0 -0 
0.32776 309.293 100 -0.7056401159 0.562973372 169.7643333 209.293 0 -0 
0.32778 309.293 100 -0.7056916989 0.5630105663 169.7643333 209.293 0 -0 
0.3278 309.293 100 -0.7057432819 0.5630477606 169.7643333 209.293 0 -0 
0.32782 309.293 100 -0.7057948649 0.563084955 169.7643333 209.293 0 -0 
0.32784 309.293 100 -0.7058464479 0.5631221493 169.7643333 209.293 0 -0 
0.32786 309.293 100 -0.7058980309 0.5631593436 169.7643333 209.293 0 -0 
0.32788 309.293 100 -0.7059496139 0.563196538 169.7643333 209.293 0 -0 
0.3279 309.293 100 -0.7060011968 0.5632337323 169.7643333 209.293 0 -0 
0.32792 309.293 100 -0.7060527798 0.5632709266 169.7643333 209.293 0 -0 
0.32794 309.293 100 -0.7061043628 0.5633081209 169.7643333 209.293 0 -0 
0.32796 309.293 100 -0.7061559458 0.5633453153 169.7643333 209.293 0 -0 
0.32798 309.293 100 -0.7062075288 0.5633825096 169.7643333 209.293 0 -0 
0.328 309.293 100 -0.7062591118 0.5634197039 169.7643333 209.293 0 -0 
0.32802 309.293 100 -0.7063106948 0.5634568983 169.7643333 209.293 0 -0 
0.32804 309.293 100 -0.7063622777 0.5634940926 169.7643333 209.293 0 -0 
0.32806 309.293 100 -0.7064138607 0.5635312869 169.7643333 209.293 0 -0 
0.32808 309.293 100 -0.7064654437 0.5635684812 169.7643333 209.293 0 -0 
0.3281 309.293 100 -0.7065170267 0.5636056756 169.7643333 209.293 0 -0 
0.32812 309.293 100 -0.7065686097 0.5636428699 169.7643333 209.293 0 -0 
0.32814 309.293 100 -0.7066201927 0.5636800642 169.7643333 209.293 0 -0 
0.32816 309.293 100 -0.7066717757 0.5637172586 169.7643333 209.293 0 -0 
0.32818 309.293 100 -0.7067233586 0.5637544529 169.7643333 209.293 0 -0 
0.3282 309.293 100 -0.7067749416 0.5637916472 169.7643333 209.293 0 -0 
0.32822 309.293 100 -0.7068265246 0.5638288415 169.7643333 209.293 0 -0 
0.32824 309.293 100 -0.7068781076 0.5638660359 169.7643333 209.293 0 -0 
0.32826 309.293 100 -0.7069296906 0.5639032302 169.7643333 209.293 0 -0 
0.32828 309.293 100 -0.7069812736 0.5639404245 169.7643333 209.293 0 -0 
0.3283 309.293 100 -0.7070328566 0.5639776189 169.7643333 209.293 0 -0 
0.32832 309.293 100 -0.7070844395 0.5640148132 169.7643333 209.293 0 -0 
0.32834 309.293 100 -0.7071360225 0.5640520075 169.7643333 209.293 0 -0 
0.32836 309.293 100 -0.7071876055 0.5640892018 169.7643333 209.293 0 -0 
0.32838 309.293 100 -0.7072391885 0.5641263962 169.7643333 209.293 0 -0 
0.3284 309.293 100 -0.7072907715 0.5641635905 169.7643333 209.293 0 -0 
0.32842 309.293 100 -0.7073423545 0.5642007848 169.7643333 209.293 0 -0 
0.32844 309.293 100 -0.7073939375 0.5642379792 169.7643333 209.293 0 -0 
0.32846 309.293 100 -0.7074455205 0.5642751735 169.7643333 209.293 0 -0 
0.32848 309.293 100 -0.7074971034 0.5643123678 169.7643333 209.293 0 -0 
0.3285 309.293 100 -0.7075486864 0.5643495621 169.7643333 209.293 0 -0 
0.32852 309.293 100 -0.7076002694 0.5643867565 169.7643333 209.293 0 -0 
0.32854 309.293 100 -0.7076518524 0.5644239508 169.7643333 209.293 0 -0 
0.32856 309.293 100 -0.7077034354 0.5644611451 169.7643333 209.293 0 -0 
0.32858 309.293 100 -0.7077550184 0.5644983395 169.7643333 209.293 0 -0 
0.3286 309.293 100 -0.7078066014 0.5645355338 169.7643333 209.293 0 -0 
0.32862 309.293 100 -0.7078581843 0.5645727281 169.7643333 209.293 0 -0 
0.32864 309.293 100 -0.7079097673 0.5646099224 169.7643333 209.293 0 -0 
0.32866 309.293 100 -0.7079613503 0.5646471168 169.7643333 209.293 0 -0 
0.32868 309.293 100 -0.7080129333 0.5646843111 169.7643333 209.293 0 -0 
0.3287 309.293 100 -0.7080645163 0.5647215054 169.7643333 209.293 0 -0 
0.32872 309.293 100 -0.7081160993 0.5647586998 169.7643333 209.293 0 -0 
0.32874 309.293 100 -0.7081676823 0.5647958941 169.7643333 209.293 0 -0 
0.32876 309.293 100 -0.7082192652 0.5648330884 169.7643333 209.293 0 -0 
0.32878 309.293 100 -0.7082708482 0.5648702827 169.7643333 209.293 0 -0 
0.3288 309.293 100 -0.7083224312 0.5649074771 169.7643333 209.293 0 -0 
0.32882 309.293 100 -0.7083740142 0.5649446714 169.7643333 209.293 0 -0 
0.32884 309.293 100 -0.7084255972 0.5649818657 169.7643333 209.293 0 -0 
0.32886 309.293 100 -0.7084771802 0.5650190601 169.7643333 209.293 0 -0 
0.32888 309.293 100 -0.7085287632 0.5650562544 169.7643333 209.293 0 -0 
0.3289 309.293 100 -0.7085803461 0.5650934487 169.7643333 209.293 0 -0 
0.32892 309.293 100 -0.7086319291 0.565130643 169.7643333 209.293 0 -0 
0.32894 309.293 100 -0.7086835121 0.5651678374 169.7643333 209.293 0 -0 
0.32896 309.293 100 -0.7087350951 0.5652050317 169.7643333 209.293 0 -0 
0.32898 309.293 100 -0.7087866781 0.565242226 169.7643333 209.293 0 -0 
0.329 309.293 100 -0.7088382611 0.5652794204 169.7643333 209.293 0 -0 
0.32902 309.293 100 -0.7088898441 0.5653166147 169.7643333 209.293 0 -0 
0.32904 309.293 100 -0.708941427 0.565353809 169.7643333 209.293 0 -0 
0.32906 309.293 100 -0.70899301 0.5653910033 169.7643333 209.293 0 -0 
0.32908 309.293 100 -0.709044593 0.5654281977 169.7643333 209.293 0 -0 
0.3291 309.293 100 -0.709096176 0.565465392 169.7643333 209.293 0 -0 
0.32912 309.293 100 -0.709147759 0.5655025863 169.7643333 209.293 0 -0 
0.32914 309.293 100 -0.709199342 0.5655397807 169.7643333 209.293 0 -0 
0.32916 309.293 100 -0.709250925 0.565576975 169.7643333 209.293 0 -0 
0.32918 309.293 100 -0.7093025079 0.5656141693 169.7643333 209.293 0 -0 
0.3292 309.293 100 -0.7093540909 0.5656513636 169.7643333 209.293 0 -0 
0.32922 309.293 100 -0.7094056739 0.565688558 169.7643333 209.293 0 -0 
0.32924 309.293 100 -0.7094572569 0.5657257523 169.7643333 209.293 0 -0 
0.32926 309.293 100 -0.7095088399 0.5657629466 169.7643333 209.293 0 -0 
0.32928 309.293 100 -0.7095604229 0.565800141 169.7643333 209.293 0 -0 
0.3293 309.293 100 -0.7096120059 0.5658373353 169.7643333 209.293 0 -0 
0.32932 309.293 100 -0.7096635888 0.5658745296 169.7643333 209.293 0 -0 
0.32934 309.293 100 -0.7097151718 0.5659117239 169.7643333 209.293 0 -0 
0.32936 309.293 100 -0.7097667548 0.5659489183 169.7643333 209.293 0 -0 
0.32938 309.293 100 -0.7098183378 0.5659861126 169.7643333 209.293 0 -0 
0.3294 309.293 100 -0.7098699208 0.5660233069 169.7643333 209.293 0 -0 
0.32942 309.293 100 -0.7099215038 0.5660605013 169.7643333 209.293 0 -0 
0.32944 309.293 100 -0.7099730868 0.5660976956 169.7643333 209.293 0 -0 
0.32946 309.293 100 -0.7100246697 0.5661348899 169.7643333 209.293 0 -0 
0.32948 309.293 100 -0.7100762527 0.5661720842 169.7643333 209.293 0 -0 
0.3295 309.293 100 -0.7101278357 0.5662092786 169.7643333 209.293 0 -0 
0.32952 309.293 100 -0.7101794187 0.5662464729 169.7643333 209.293 0 -0 
0.32954 309.293 100 -0.7102310017 0.5662836672 169.7643333 209.293 0 -0 
0.32956 309.293 100 -0.7102825847 0.5663208616 169.7643333 209.293 0 -0 
0.32958 309.293 100 -0.7103341677 0.5663580559 169.7643333 209.293 0 -0 
